# gsd  gsr  FR  MLE
0.1,0.271,0.0,-0.013114
0.1,0.272,0.0,-0.0130993
0.1,0.273,0.0,-0.0131416
0.1,0.274,0.0,-0.0132213
0.1,0.275,0.0,-0.013367
0.1,0.276,0.0,-0.0134531
0.1,0.277,0.0,-0.0134005
0.1,0.278,0.0,-0.0134285
0.1,0.279,0.0,-0.0134932
0.1,0.28,0.0,-0.0136021
0.1,0.281,0.0,-0.014085
0.1,0.282,0.0,-0.0137125
0.1,0.283,0.0,-0.0137169
0.1,0.284,0.0,-0.0137641
0.1,0.285,0.0,-0.0138457
0.1,0.286,0.0,-0.0139941
0.1,0.287,0.0,-0.0140658
0.1,0.288,0.0,-0.0140149
0.1,0.289,0.0,-0.0140393
0.1,0.29,0.0,-0.0140975
0.1,0.291,0.0,-0.0141923
0.1,0.292,0.0,-0.0144037
0.1,0.293,0.0,-0.0143438
0.1,0.294,0.0,-0.0143265
0.1,0.295,0.0,-0.0143598
0.1,0.296,0.0,-0.0144237
0.1,0.297,0.0,-0.0145265
0.1,0.298,0.0,-0.0148354
0.1,0.299,0.0,-0.0146463
0.1,0.3,0.0,-0.0146392
0.1,0.301,0.0,-0.0146751
0.1,0.302,0.0,-0.0147398
0.1,0.303,0.0,-0.0148429
0.1,0.304,0.0,-0.0151647
0.1,0.305,0.0,-0.0149587
0.1,0.306,0.0,-0.0149505
0.1,0.307,0.0,-0.0149843
0.1,0.308,0.0,-0.0150454
0.1,0.309,0.0,-0.0151411
0.1,0.31,0.0,-0.015361
0.1,0.311,0.0,-0.0152812
0.1,0.312,0.0,-0.0152612
0.1,0.313,0.0,-0.0152883
0.1,0.314,0.0,-0.0153423
0.1,0.315,0.0,-0.0154254
0.1,0.316,0.0,-0.0155757
0.1,0.317,0.0,-0.0156281
0.1,0.318,0.0,-0.0155748
0.1,0.319,0.0,-0.01559
0.1,0.32,0.0,-0.0156337
0.1,0.321,0.0,-0.0157023
0.1,0.322,0.0,-0.0158104
0.1,0.323,0.0,-0.0161844
0.1,0.324,0.0,-0.0159011
0.1,0.325,0.0,-0.015894
0.1,0.326,0.0,-0.0159238
0.1,0.327,0.0,-0.0159772
0.1,0.328,0.0,-0.0160574
0.1,0.329,0.0,-0.0161964
0.1,0.33,0.0,-0.0162785
0.1,0.331,0.0,-0.0162097
0.1,0.332,0.0,-0.0162182
0.1,0.333,0.0,-0.016255
0.1,0.334,0.0,-0.0163138
0.1,0.335,0.0,-0.0164013
0.1,0.336,0.0,-0.0165713
0.1,0.337,0.0,-0.0165686
0.1,0.338,0.0,-0.0165272
0.1,0.339,0.0,-0.0165412
0.1,0.34,0.0,-0.0165802
0.1,0.341,0.0,-0.0166402
0.1,0.342,0.0,-0.016729
0.1,0.343,0.0,-0.0169063
0.1,0.344,0.0,-0.0168865
0.1,0.345,0.0,-0.0168476
0.1,0.346,0.0,-0.016861
0.1,0.347,0.0,-0.0168984
0.1,0.348,0.0,-0.0169557
0.1,0.349,0.0,-0.0170391
0.102,0.2,0.0,-0.00721968
0.102,0.201,0.0,-0.00725405
0.102,0.202,0.0,-0.00739677
0.102,0.203,0.0,-0.00753845
0.102,0.204,0.0,-0.007517
0.102,0.205,0.0,-0.00761814
0.102,0.206,0.0,-0.00803958
0.102,0.207,0.0,-0.00779127
0.102,0.208,0.0,-0.00785153
0.102,0.209,0.0,-0.00801516
0.102,0.21,0.0,-0.00809902
0.102,0.211,0.0,-0.00809911
0.102,0.212,0.0,-0.00819955
0.102,0.213,0.0,-0.00854426
0.102,0.214,0.0,-0.00837101
0.102,0.215,0.0,-0.00841927
0.102,0.216,0.0,-0.00855351
0.102,0.217,0.0,-0.00872197
0.102,0.218,0.0,-0.0086682
0.102,0.219,0.0,-0.00874004
0.102,0.22,0.0,-0.00890851
0.102,0.221,0.0,-0.00897423
0.102,0.222,0.0,-0.00897029
0.102,0.223,0.0,-0.00905515
0.102,0.224,0.0,-0.00925603
0.102,0.225,0.0,-0.00925762
0.102,0.226,0.0,-0.00927062
0.102,0.227,0.0,-0.00936062
0.102,0.228,0.0,-0.00957753
0.102,0.229,0.0,-0.00955076
0.102,0.23,0.0,-0.00956671
0.102,0.231,0.0,-0.00965473
0.102,0.232,0.0,-0.0098574
0.102,0.233,0.0,-0.00985019
0.102,0.234,0.0,-0.00985849
0.102,0.235,0.0,-0.00993831
0.102,0.236,0.0,-0.0101081
0.102,0.237,0.0,-0.0101602
0.102,0.238,0.0,-0.0101478
0.102,0.239,0.0,-0.0102143
0.102,0.24,0.0,-0.0103496
0.102,0.241,0.0,-0.0105027
0.102,0.242,0.0,-0.0104387
0.102,0.243,0.0,-0.0104866
0.102,0.244,0.0,-0.0105917
0.102,0.245,0.0,-0.0109254
0.102,0.246,0.0,-0.0107393
0.102,0.247,0.0,-0.0107601
0.102,0.248,0.0,-0.010838
0.102,0.249,0.0,-0.010992
0.102,0.25,0.0,-0.0110751
0.102,0.251,0.0,-0.0110416
0.102,0.252,0.0,-0.0110914
0.102,0.253,0.0,-0.0111928
0.102,0.254,0.0,-0.0114639
0.102,0.255,0.0,-0.0113458
0.102,0.256,0.0,-0.0113563
0.102,0.257,0.0,-0.0114221
0.102,0.258,0.0,-0.0115443
0.102,0.259,0.0,-0.0117666
0.102,0.26,0.0,-0.0116441
0.102,0.261,0.0,-0.0116718
0.102,0.262,0.0,-0.0117466
0.102,0.263,0.0,-0.0118847
0.102,0.264,0.0,-0.0120122
0.102,0.265,0.0,-0.011949
0.102,0.266,0.0,-0.0119833
0.102,0.267,0.0,-0.0120611
0.102,0.268,0.0,-0.0122046
0.102,0.269,0.0,-0.0123091
0.102,0.27,0.0,-0.0122552
0.102,0.271,0.0,-0.0122892
0.102,0.272,0.0,-0.0123645
0.102,0.273,0.0,-0.0124995
0.102,0.274,0.0,-0.0126341
0.102,0.275,0.0,-0.012562
0.102,0.276,0.0,-0.0125898
0.102,0.277,0.0,-0.0126577
0.102,0.278,0.0,-0.012775
0.102,0.279,0.0,-0.0130334
0.102,0.28,0.0,-0.0128723
0.102,0.281,0.0,-0.0128872
0.102,0.282,0.0,-0.0129439
0.102,0.283,0.0,-0.0130406
0.102,0.284,0.0,-0.0132616
0.102,0.285,0.0,-0.0131954
0.102,0.286,0.0,-0.0131853
0.102,0.287,0.0,-0.013227
0.102,0.288,0.0,-0.0133035
0.102,0.289,0.0,-0.0134365
0.102,0.29,0.0,-0.0135704
0.102,0.291,0.0,-0.0134917
0.102,0.292,0.0,-0.013512
0.102,0.293,0.0,-0.0135684
0.102,0.294,0.0,-0.0136612
0.102,0.295,0.0,-0.0138559
0.102,0.296,0.0,-0.0138268
0.102,0.297,0.0,-0.0138061
0.102,0.298,0.0,-0.0138396
0.102,0.299,0.0,-0.0139048
0.102,0.3,0.0,-0.0140103
0.102,0.301,0.0,-0.01437
0.102,0.302,0.0,-0.014127
0.102,0.303,0.0,-0.0141238
0.102,0.304,0.0,-0.0141631
0.102,0.305,0.0,-0.014232
0.102,0.306,0.0,-0.0143437
0.102,0.307,0.0,-0.0146695
0.102,0.308,0.0,-0.0144391
0.102,0.309,0.0,-0.0144404
0.102,0.31,0.0,-0.0144802
0.102,0.311,0.0,-0.0145482
0.102,0.312,0.0,-0.0146567
0.102,0.313,0.0,-0.0151141
0.102,0.314,0.0,-0.014758
0.102,0.315,0.0,-0.0147549
0.102,0.316,0.0,-0.0147909
0.102,0.317,0.0,-0.0148536
0.102,0.318,0.0,-0.0149511
0.102,0.319,0.0,-0.0151831
0.102,0.32,0.0,-0.0150868
0.102,0.321,0.0,-0.0150689
0.102,0.322,0.0,-0.0150968
0.102,0.323,0.0,-0.015151
0.102,0.324,0.0,-0.0152336
0.102,0.325,0.0,-0.0153805
0.102,0.326,0.0,-0.0154445
0.102,0.327,0.0,-0.0153871
0.102,0.328,0.0,-0.0154012
0.102,0.329,0.0,-0.0154439
0.102,0.33,0.0,-0.0155109
0.102,0.331,0.0,-0.0156146
0.102,0.332,0.0,-0.0159627
0.102,0.333,0.0,-0.0157215
0.102,0.334,0.0,-0.0157096
0.102,0.335,0.0,-0.0157369
0.102,0.336,0.0,-0.0157881
0.102,0.337,0.0,-0.0158643
0.102,0.338,0.0,-0.0159897
0.102,0.339,0.0,-0.0161344
0.102,0.34,0.0,-0.0160335
0.102,0.341,0.0,-0.0160364
0.102,0.342,0.0,-0.0160698
0.102,0.343,0.0,-0.0161249
0.102,0.344,0.0,-0.0162059
0.102,0.345,0.0,-0.0163461
0.102,0.346,0.0,-0.0164228
0.102,0.347,0.0,-0.016355
0.102,0.348,0.0,-0.0163623
0.102,0.349,0.0,-0.0163969
0.104,0.2,0.0,-0.0063613
0.104,0.201,0.0,-0.00635711
0.104,0.202,0.0,-0.00640945
0.104,0.203,0.0,-0.00658514
0.104,0.204,0.0,-0.00665484
0.104,0.205,0.0,-0.00667758
0.104,0.206,0.0,-0.00681266
0.104,0.207,0.0,-0.00698442
0.104,0.208,0.0,-0.00694757
0.104,0.209,0.0,-0.00704623
0.104,0.21,0.0,-0.0074023
0.104,0.211,0.0,-0.00722719
0.104,0.212,0.0,-0.00728753
0.104,0.213,0.0,-0.00745344
0.104,0.214,0.0,-0.00753643
0.104,0.215,0.0,-0.00754014
0.104,0.216,0.0,-0.00764519
0.104,0.217,0.0,-0.00810798
0.104,0.218,0.0,-0.00781326
0.104,0.219,0.0,-0.00786853
0.104,0.22,0.0,-0.00801419
0.104,0.221,0.0,-0.00814625
0.104,0.222,0.0,-0.00811762
0.104,0.223,0.0,-0.00819933
0.104,0.224,0.0,-0.00839578
0.104,0.225,0.0,-0.00841164
0.104,0.226,0.0,-0.00842741
0.104,0.227,0.0,-0.00852553
0.104,0.228,0.0,-0.0087995
0.104,0.229,0.0,-0.00870205
0.104,0.23,0.0,-0.00873516
0.104,0.231,0.0,-0.00884196
0.104,0.232,0.0,-0.00924468
0.104,0.233,0.0,-0.0089992
0.104,0.234,0.0,-0.00903765
0.104,0.235,0.0,-0.00914526
0.104,0.236,0.0,-0.00955933
0.104,0.237,0.0,-0.00929872
0.104,0.238,0.0,-0.00933408
0.104,0.239,0.0,-0.00943507
0.104,0.24,0.0,-0.00971347
0.104,0.241,0.0,-0.00960128
0.104,0.242,0.0,-0.00962552
0.104,0.243,0.0,-0.00971409
0.104,0.244,0.0,-0.00990957
0.104,0.245,0.0,-0.0099126
0.104,0.246,0.0,-0.00991469
0.104,0.247,0.0,-0.00998661
0.104,0.248,0.0,-0.0101302
0.104,0.249,0.0,-0.0102537
0.104,0.25,0.0,-0.0102063
0.104,0.251,0.0,-0.0102573
0.104,0.252,0.0,-0.0103643
0.104,0.253,0.0,-0.0107217
0.104,0.254,0.0,-0.0105098
0.104,0.255,0.0,-0.0105312
0.104,0.256,0.0,-0.0106084
0.104,0.257,0.0,-0.0107578
0.104,0.258,0.0,-0.0108563
0.104,0.259,0.0,-0.0108157
0.104,0.26,0.0,-0.0108627
0.104,0.261,0.0,-0.0109595
0.104,0.262,0.0,-0.0111838
0.104,0.263,0.0,-0.0111293
0.104,0.264,0.0,-0.0111316
0.104,0.265,0.0,-0.0111922
0.104,0.266,0.0,-0.0113039
0.104,0.267,0.0,-0.0117683
0.104,0.268,0.0,-0.0114296
0.104,0.269,0.0,-0.0114477
0.104,0.27,0.0,-0.0115149
0.104,0.271,0.0,-0.0116352
0.104,0.272,0.0,-0.0118784
0.104,0.273,0.0,-0.0117373
0.104,0.274,0.0,-0.0117603
0.104,0.275,0.0,-0.0118283
0.104,0.276,0.0,-0.0119481
0.104,0.277,0.0,-0.012193
0.104,0.278,0.0,-0.012048
0.104,0.279,0.0,-0.0120682
0.104,0.28,0.0,-0.0121321
0.104,0.281,0.0,-0.0122425
0.104,0.282,0.0,-0.0127889
0.104,0.283,0.0,-0.0123626
0.104,0.284,0.0,-0.0123727
0.104,0.285,0.0,-0.0124281
0.104,0.286,0.0,-0.0125237
0.104,0.287,0.0,-0.0127331
0.104,0.288,0.0,-0.0126881
0.104,0.289,0.0,-0.0126767
0.104,0.29,0.0,-0.0127194
0.104,0.291,0.0,-0.012798
0.104,0.292,0.0,-0.0129364
0.104,0.293,0.0,-0.0130529
0.104,0.294,0.0,-0.012986
0.104,0.295,0.0,-0.0130102
0.104,0.296,0.0,-0.0130708
0.104,0.297,0.0,-0.0131704
0.104,0.298,0.0,-0.0134115
0.104,0.299,0.0,-0.013315
0.104,0.3,0.0,-0.0133066
0.104,0.301,0.0,-0.0133467
0.104,0.302,0.0,-0.013419
0.104,0.303,0.0,-0.0135393
0.104,0.304,0.0,-0.0137557
0.104,0.305,0.0,-0.0136208
0.104,0.306,0.0,-0.0136315
0.104,0.307,0.0,-0.0136795
0.104,0.308,0.0,-0.0137588
0.104,0.309,0.0,-0.0138956
0.104,0.31,0.0,-0.0140087
0.104,0.311,0.0,-0.0139371
0.104,0.312,0.0,-0.0139546
0.104,0.313,0.0,-0.0140053
0.104,0.314,0.0,-0.0140864
0.104,0.315,0.0,-0.0142277
0.104,0.316,0.0,-0.0143204
0.104,0.317,0.0,-0.0142566
0.104,0.318,0.0,-0.014274
0.104,0.319,0.0,-0.014323
0.104,0.32,0.0,-0.0144006
0.104,0.321,0.0,-0.0145308
0.104,0.322,0.0,-0.0146671
0.104,0.323,0.0,-0.0145789
0.104,0.324,0.0,-0.01459
0.104,0.325,0.0,-0.0146334
0.104,0.326,0.0,-0.0147033
0.104,0.327,0.0,-0.0148135
0.104,0.328,0.0,-0.0151736
0.104,0.329,0.0,-0.0149082
0.104,0.33,0.0,-0.0149049
0.104,0.331,0.0,-0.014939
0.104,0.332,0.0,-0.0149981
0.104,0.333,0.0,-0.0150876
0.104,0.334,0.0,-0.0152613
0.104,0.335,0.0,-0.0152601
0.104,0.336,0.0,-0.0152238
0.104,0.337,0.0,-0.0152435
0.104,0.338,0.0,-0.0152897
0.104,0.339,0.0,-0.0153602
0.104,0.34,0.0,-0.0154704
0.104,0.341,0.0,-0.0158021
0.104,0.342,0.0,-0.0155586
0.104,0.343,0.0,-0.0155527
0.104,0.344,0.0,-0.0155827
0.104,0.345,0.0,-0.0156356
0.104,0.346,0.0,-0.0157137
0.104,0.347,0.0,-0.0158433
0.104,0.348,0.0,-0.0159681
0.104,0.349,0.0,-0.0158789
0.106,0.2,0.0,-0.00531477
0.106,0.201,0.0,-0.00566507
0.106,0.202,0.0,-0.0055147
0.106,0.203,0.0,-0.00559804
0.106,0.204,0.0,-0.00587659
0.106,0.205,0.0,-0.00580409
0.106,0.206,0.0,-0.00587323
0.106,0.207,0.0,-0.00608509
0.106,0.208,0.0,-0.00609771
0.106,0.209,0.0,-0.00614358
0.106,0.21,0.0,-0.00630475
0.106,0.211,0.0,-0.00640661
0.106,0.212,0.0,-0.0064134
0.106,0.213,0.0,-0.00653393
0.106,0.214,0.0,-0.00678422
0.106,0.215,0.0,-0.00668857
0.106,0.216,0.0,-0.00677172
0.106,0.217,0.0,-0.00699736
0.106,0.218,0.0,-0.0069804
0.106,0.219,0.0,-0.00701955
0.106,0.22,0.0,-0.00715352
0.106,0.221,0.0,-0.00733445
0.106,0.222,0.0,-0.00728263
0.106,0.223,0.0,-0.00736466
0.106,0.224,0.0,-0.00756977
0.106,0.225,0.0,-0.0075779
0.106,0.226,0.0,-0.00760252
0.106,0.227,0.0,-0.00771352
0.106,0.228,0.0,-0.00815724
0.106,0.229,0.0,-0.00787177
0.106,0.23,0.0,-0.007925
0.106,0.231,0.0,-0.00805948
0.106,0.232,0.0,-0.00823568
0.106,0.233,0.0,-0.008176
0.106,0.234,0.0,-0.00824343
0.106,0.235,0.0,-0.00839526
0.106,0.236,0.0,-0.00850678
0.106,0.237,0.0,-0.00848119
0.106,0.238,0.0,-0.00855416
0.106,0.239,0.0,-0.00871256
0.106,0.24,0.0,-0.00880332
0.106,0.241,0.0,-0.00878417
0.106,0.242,0.0,-0.00885576
0.106,0.243,0.0,-0.00900695
0.106,0.244,0.0,-0.00911545
0.106,0.245,0.0,-0.00908469
0.106,0.246,0.0,-0.00914884
0.106,0.247,0.0,-0.00928248
0.106,0.248,0.0,-0.0094556
0.106,0.249,0.0,-0.00938478
0.106,0.25,0.0,-0.00943576
0.106,0.251,0.0,-0.00954744
0.106,0.252,0.0,-0.0101097
0.106,0.253,0.0,-0.00968942
0.106,0.254,0.0,-0.00972012
0.106,0.255,0.0,-0.00980884
0.106,0.256,0.0,-0.00999693
0.106,0.257,0.0,-0.0100113
0.106,0.258,0.0,-0.0100069
0.106,0.259,0.0,-0.0100715
0.106,0.26,0.0,-0.0101961
0.106,0.261,0.0,-0.010419
0.106,0.262,0.0,-0.0103044
0.106,0.263,0.0,-0.0103399
0.106,0.264,0.0,-0.0104267
0.106,0.265,0.0,-0.0106018
0.106,0.266,0.0,-0.0106363
0.106,0.267,0.0,-0.0106204
0.106,0.268,0.0,-0.0106747
0.106,0.269,0.0,-0.0107787
0.106,0.27,0.0,-0.0110616
0.106,0.271,0.0,-0.0109298
0.106,0.272,0.0,-0.0109406
0.106,0.273,0.0,-0.0110049
0.106,0.274,0.0,-0.0111209
0.106,0.275,0.0,-0.0114425
0.106,0.276,0.0,-0.011238
0.106,0.277,0.0,-0.0112589
0.106,0.278,0.0,-0.011327
0.106,0.279,0.0,-0.0114474
0.106,0.28,0.0,-0.0116965
0.106,0.281,0.0,-0.0115508
0.106,0.282,0.0,-0.011573
0.106,0.283,0.0,-0.0116396
0.106,0.284,0.0,-0.0117552
0.106,0.285,0.0,-0.0120736
0.106,0.286,0.0,-0.0118667
0.106,0.287,0.0,-0.0118828
0.106,0.288,0.0,-0.0119432
0.106,0.289,0.0,-0.0120468
0.106,0.29,0.0,-0.0123226
0.106,0.291,0.0,-0.0121889
0.106,0.292,0.0,-0.0121903
0.106,0.293,0.0,-0.0122404
0.106,0.294,0.0,-0.0123281
0.106,0.295,0.0,-0.0124954
0.106,0.296,0.0,-0.0125305
0.106,0.297,0.0,-0.0124996
0.106,0.298,0.0,-0.0125347
0.106,0.299,0.0,-0.0126052
0.106,0.3,0.0,-0.012723
0.106,0.301,0.0,-0.0129845
0.106,0.302,0.0,-0.012819
0.106,0.303,0.0,-0.0128309
0.106,0.304,0.0,-0.0128827
0.106,0.305,0.0,-0.0129691
0.106,0.306,0.0,-0.013129
0.106,0.307,0.0,-0.0131763
0.106,0.308,0.0,-0.013137
0.106,0.309,0.0,-0.0131656
0.106,0.31,0.0,-0.0132272
0.106,0.311,0.0,-0.0133257
0.106,0.312,0.0,-0.0135529
0.106,0.313,0.0,-0.013474
0.106,0.314,0.0,-0.0134614
0.106,0.315,0.0,-0.0134974
0.106,0.316,0.0,-0.0135636
0.106,0.317,0.0,-0.0136688
0.106,0.318,0.0,-0.0139888
0.106,0.319,0.0,-0.0137908
0.106,0.32,0.0,-0.0137858
0.106,0.321,0.0,-0.0138235
0.106,0.322,0.0,-0.0138897
0.106,0.323,0.0,-0.0139937
0.106,0.324,0.0,-0.0142944
0.106,0.325,0.0,-0.0141165
0.106,0.326,0.0,-0.0141087
0.106,0.327,0.0,-0.0141435
0.106,0.328,0.0,-0.0142055
0.106,0.329,0.0,-0.014301
0.106,0.33,0.0,-0.0145071
0.106,0.331,0.0,-0.0144532
0.106,0.332,0.0,-0.0144312
0.106,0.333,0.0,-0.0144586
0.106,0.334,0.0,-0.0145129
0.106,0.335,0.0,-0.0145956
0.106,0.336,0.0,-0.0147393
0.106,0.337,0.0,-0.0148192
0.106,0.338,0.0,-0.0147574
0.106,0.339,0.0,-0.0147717
0.106,0.34,0.0,-0.0148154
0.106,0.341,0.0,-0.0148836
0.106,0.342,0.0,-0.0149885
0.106,0.343,0.0,-0.0153382
0.106,0.344,0.0,-0.0150984
0.106,0.345,0.0,-0.015088
0.106,0.346,0.0,-0.0151171
0.106,0.347,0.0,-0.0151701
0.106,0.348,0.0,-0.0152488
0.106,0.349,0.0,-0.015379
0.108,0.2,0.0,-0.00440694
0.108,0.201,0.0,-0.00453073
0.108,0.202,0.0,-0.00474599
0.108,0.203,0.0,-0.0047029
0.108,0.204,0.0,-0.00483147
0.108,0.205,0.0,-0.00503176
0.108,0.206,0.0,-0.00499511
0.108,0.207,0.0,-0.00511849
0.108,0.208,0.0,-0.00534426
0.108,0.209,0.0,-0.00528385
0.108,0.21,0.0,-0.0053937
0.108,0.211,0.0,-0.00573125
0.108,0.212,0.0,-0.00557135
0.108,0.213,0.0,-0.0056611
0.108,0.214,0.0,-0.00594494
0.108,0.215,0.0,-0.00586237
0.108,0.216,0.0,-0.00592529
0.108,0.217,0.0,-0.0061074
0.108,0.218,0.0,-0.00616757
0.108,0.219,0.0,-0.00619108
0.108,0.22,0.0,-0.00631944
0.108,0.221,0.0,-0.00653128
0.108,0.222,0.0,-0.00646461
0.108,0.223,0.0,-0.00655061
0.108,0.224,0.0,-0.00677916
0.108,0.225,0.0,-0.00675833
0.108,0.226,0.0,-0.00679678
0.108,0.227,0.0,-0.00692673
0.108,0.228,0.0,-0.00713181
0.108,0.229,0.0,-0.00706239
0.108,0.23,0.0,-0.0071385
0.108,0.231,0.0,-0.00732096
0.108,0.232,0.0,-0.00736972
0.108,0.233,0.0,-0.00738074
0.108,0.234,0.0,-0.00748038
0.108,0.235,0.0,-0.00776183
0.108,0.236,0.0,-0.00766185
0.108,0.237,0.0,-0.00770043
0.108,0.238,0.0,-0.00781604
0.108,0.239,0.0,-0.00816639
0.108,0.24,0.0,-0.00796539
0.108,0.241,0.0,-0.00801598
0.108,0.242,0.0,-0.00813995
0.108,0.243,0.0,-0.00838459
0.108,0.244,0.0,-0.00827128
0.108,0.245,0.0,-0.00832484
0.108,0.246,0.0,-0.00844838
0.108,0.247,0.0,-0.0086962
0.108,0.248,0.0,-0.00857713
0.108,0.249,0.0,-0.00862657
0.108,0.25,0.0,-0.00874139
0.108,0.251,0.0,-0.009131
0.108,0.252,0.0,-0.00888396
0.108,0.253,0.0,-0.00892249
0.108,0.254,0.0,-0.00902272
0.108,0.255,0.0,-0.00927565
0.108,0.256,0.0,-0.00919643
0.108,0.257,0.0,-0.00921544
0.108,0.258,0.0,-0.0092975
0.108,0.259,0.0,-0.00946331
0.108,0.26,0.0,-0.00952843
0.108,0.261,0.0,-0.00950988
0.108,0.262,0.0,-0.00957063
0.108,0.263,0.0,-0.00969012
0.108,0.264,0.0,-0.00997773
0.108,0.265,0.0,-0.00981377
0.108,0.266,0.0,-0.00984691
0.108,0.267,0.0,-0.00993323
0.108,0.268,0.0,-0.0101061
0.108,0.269,0.0,-0.0101493
0.108,0.27,0.0,-0.0101328
0.108,0.271,0.0,-0.0101887
0.108,0.272,0.0,-0.0102958
0.108,0.273,0.0,-0.0106164
0.108,0.274,0.0,-0.0104431
0.108,0.275,0.0,-0.0104588
0.108,0.276,0.0,-0.0105274
0.108,0.277,0.0,-0.0106517
0.108,0.278,0.0,-0.0108761
0.108,0.279,0.0,-0.0107548
0.108,0.28,0.0,-0.0107835
0.108,0.281,0.0,-0.0108586
0.108,0.282,0.0,-0.0109934
0.108,0.283,0.0,-0.0111464
0.108,0.284,0.0,-0.011071
0.108,0.285,0.0,-0.0111037
0.108,0.286,0.0,-0.0111796
0.108,0.287,0.0,-0.0113142
0.108,0.288,0.0,-0.0114651
0.108,0.289,0.0,-0.0113885
0.108,0.29,0.0,-0.0114186
0.108,0.291,0.0,-0.0114901
0.108,0.292,0.0,-0.0116136
0.108,0.293,0.0,-0.0118332
0.108,0.294,0.0,-0.0117078
0.108,0.295,0.0,-0.011729
0.108,0.296,0.0,-0.011792
0.108,0.297,0.0,-0.0118982
0.108,0.298,0.0,-0.0122069
0.108,0.299,0.0,-0.0120342
0.108,0.3,0.0,-0.0120378
0.108,0.301,0.0,-0.0120884
0.108,0.302,0.0,-0.0121758
0.108,0.303,0.0,-0.012339
0.108,0.304,0.0,-0.0123845
0.108,0.305,0.0,-0.01235
0.108,0.306,0.0,-0.0123835
0.108,0.307,0.0,-0.0124519
0.108,0.308,0.0,-0.0125641
0.108,0.309,0.0,-0.0129917
0.108,0.31,0.0,-0.0126763
0.108,0.311,0.0,-0.0126828
0.108,0.312,0.0,-0.0127309
0.108,0.313,0.0,-0.012812
0.108,0.314,0.0,-0.0129526
0.108,0.315,0.0,-0.0130608
0.108,0.316,0.0,-0.0129959
0.108,0.317,0.0,-0.0130179
0.108,0.318,0.0,-0.0130739
0.108,0.319,0.0,-0.0131632
0.108,0.32,0.0,-0.0133321
0.108,0.321,0.0,-0.013356
0.108,0.322,0.0,-0.0133221
0.108,0.323,0.0,-0.0133501
0.108,0.324,0.0,-0.0134089
0.108,0.325,0.0,-0.0135009
0.108,0.326,0.0,-0.013682
0.108,0.327,0.0,-0.0136776
0.108,0.328,0.0,-0.0136493
0.108,0.329,0.0,-0.0136774
0.108,0.33,0.0,-0.0137347
0.108,0.331,0.0,-0.0138232
0.108,0.332,0.0,-0.013988
0.108,0.333,0.0,-0.014016
0.108,0.334,0.0,-0.013977
0.108,0.335,0.0,-0.0140001
0.108,0.336,0.0,-0.0140521
0.108,0.337,0.0,-0.0141321
