# Ggj, R1-R10,mle1-mle10,met1-met10
0.0000001,0.100143,0.108503,0.143991,0.095628,0.146489,0.166327,0.123654,0.134854,0.130891,0.106840,0.003248,0.002964,0.003188,0.003090,0.003360,0.003134,0.003402,0.003378,0.002764,0.003417,0.002717,0.003465,0.003091,0.001941,0.004881,0.008066,0.004412,0.002519,0.004146,0.003687
0.000001,0.133333,0.116987,0.105751,0.147259,0.120652,0.110794,0.138864,0.106699,0.111216,0.117066,0.004269,0.004193,0.003899,0.004131,0.003858,0.004397,0.004190,0.003976,0.004077,0.004012,0.004020,0.003912,0.003159,0.003190,0.004407,0.002044,0.004411,0.002174,0.003799,0.004476
0.000002,0.119295,0.132758,0.162034,0.146485,0.140977,0.143850,0.129519,0.117454,0.125028,0.152847,0.004268,0.004337,0.004251,0.004248,0.004397,0.004170,0.004033,0.004174,0.004141,0.003997,0.002794,0.002917,0.004778,0.005890,0.005486,0.003975,0.003255,0.003792,0.003658,0.006341
0.000004,0.113419,0.140260,0.123258,0.151611,0.105339,0.124594,0.118535,0.120084,0.125800,0.125566,0.004184,0.004111,0.004394,0.004244,0.004320,0.004147,0.004030,0.004439,0.004513,0.004097,0.002228,0.005382,0.003408,0.006533,0.003628,0.003741,0.004555,0.005307,0.003142,0.004048
0.000007,0.103985,0.130204,0.120429,0.116487,0.123732,0.114682,0.118487,0.102547,0.151634,0.141273,0.004717,0.004067,0.004315,0.004410,0.004126,0.004395,0.004187,0.004338,0.004306,0.004442,0.001758,0.003631,0.003432,0.002547,0.003684,0.004124,0.002844,0.002208,0.003997,0.005603
0.000012,0.127985,0.110278,0.144524,0.121286,0.124539,0.134142,0.154427,0.126132,0.141209,0.129777,0.004298,0.004246,0.004285,0.004595,0.004618,0.004525,0.004397,0.004618,0.004244,0.004414,0.002467,0.002361,0.007071,0.005073,0.004524,0.004431,0.005697,0.003360,0.003479,0.003493
0.000023,0.099121,0.119381,0.133099,0.128519,0.108518,0.117950,0.143670,0.147522,0.119539,0.114016,0.004625,0.004254,0.004259,0.004579,0.004626,0.004422,0.004536,0.004696,0.004547,0.004306,0.003175,0.005233,0.004197,0.005736,0.003445,0.003481,0.003179,0.006339,0.004234,0.002917
0.000043,0.096594,0.132578,0.135168,0.135311,0.150174,0.122976,0.174246,0.123853,0.123776,0.123090,0.004661,0.004484,0.004637,0.004533,0.004980,0.004945,0.004788,0.004757,0.004394,0.004636,0.003560,0.003566,0.003223,0.003252,0.005070,0.002853,0.011771,0.003874,0.003734,0.002914
0.000081,0.179976,0.145033,0.161412,0.124484,0.128555,0.119467,0.170315,0.124837,0.122378,0.136616,0.004785,0.004713,0.005159,0.004874,0.005106,0.005074,0.004906,0.004746,0.004871,0.004693,0.008277,0.005122,0.004967,0.003142,0.004657,0.005429,0.004697,0.004553,0.004170,0.006200
0.000152,0.148873,0.128071,0.158099,0.144612,0.165780,0.105340,0.129182,0.155067,0.140281,0.147383,0.005167,0.004969,0.005003,0.005145,0.005319,0.005346,0.005179,0.005564,0.005585,0.005334,0.004688,0.003955,0.004619,0.005824,0.006361,0.002816,0.004104,0.004766,0.005087,0.006133
0.000285,0.173577,0.140705,0.154799,0.135532,0.136740,0.148426,0.165844,0.156183,0.197165,0.159315,0.005475,0.005136,0.005567,0.005208,0.005916,0.005574,0.005636,0.005175,0.005346,0.005473,0.008340,0.004081,0.004528,0.002938,0.005593,0.006000,0.004632,0.006513,0.003639,0.009870
0.000534,0.156417,0.173401,0.166214,0.143766,0.177435,0.194736,0.184673,0.187444,0.144386,0.185759,0.005551,0.005958,0.006105,0.005819,0.005543,0.006029,0.006183,0.005821,0.005638,0.005721,0.005465,0.007248,0.007536,0.006797,0.005641,0.009364,0.009133,0.007993,0.003402,0.011498
