# Ggj, R1-R10,mle1-mle10,met1-met10
0.0000001,0.120951,0.118908,0.124101,0.145066,0.121843,0.129594,0.140775,0.112648,0.112399,0.097051,0.000130,0.000059,0.000016,0.000148,0.000066,0.000267,-0.000099,0.000227,0.000236,0.000055,0.003104,0.002974,0.004008,0.005192,0.003723,0.003096,0.004308,0.002741,0.003152,0.002411
0.000001,0.105843,0.122689,0.131351,0.137266,0.117902,0.118605,0.146829,0.093598,0.113212,0.129429,0.001656,0.001114,0.000172,0.001589,0.001336,0.000871,0.001545,0.001603,0.001164,0.001076,0.003021,0.003419,0.003965,0.004602,0.004063,0.002616,0.005852,0.002071,0.003012,0.004331
0.000002,0.121069,0.152388,0.130114,0.134451,0.127622,0.120718,0.132343,0.104323,0.117682,0.110697,0.001573,0.001431,0.001111,0.001436,0.001463,0.000548,0.000816,0.001188,0.001210,0.000694,0.003338,0.005418,0.004021,0.004141,0.004085,0.003991,0.005083,0.002149,0.003228,0.003002
0.000004,0.110518,0.139293,0.129261,0.127112,0.125031,0.120641,0.140224,0.106782,0.103071,0.117306,0.001237,0.001826,0.000687,0.001178,0.001153,0.000473,0.000777,0.001135,0.001407,0.000472,0.003199,0.004918,0.004052,0.004113,0.004696,0.003112,0.008165,0.001738,0.002796,0.002732
0.000007,0.129449,0.140586,0.136624,0.134466,0.147417,0.111969,0.143471,0.097959,0.113603,0.129630,0.000865,0.001204,0.000255,0.000826,0.000964,0.000331,0.000611,0.000506,0.001071,0.000724,0.003258,0.003932,0.004694,0.004100,0.004887,0.003561,0.007664,0.002151,0.003904,0.003259
0.000012,0.126027,0.148132,0.133412,0.122334,0.151789,0.113632,0.139123,0.099900,0.119882,0.133671,0.000471,0.001301,0.000308,0.000336,0.000835,0.001698,0.000344,0.001317,0.000357,0.000462,0.003207,0.006243,0.003947,0.003202,0.005265,0.004517,0.005739,0.001599,0.003845,0.002479
0.000023,0.137054,0.146299,0.126516,0.120735,0.125359,0.122325,0.142719,0.104950,0.124855,0.132123,0.000773,0.001116,0.000243,0.000479,0.000755,0.000687,-0.000052,0.000601,0.000523,0.001291,0.003036,0.004896,0.004820,0.005494,0.004209,0.003896,0.005582,0.003044,0.003637,0.003631
0.000043,0.125372,0.145862,0.125896,0.125159,0.133702,0.134565,0.134711,0.114915,0.131129,0.162057,0.000141,0.000586,0.000509,0.000737,0.000163,0.001060,0.000104,0.000285,0.000277,0.000452,0.004504,0.004167,0.004855,0.004384,0.004259,0.003300,0.005337,0.003321,0.003314,0.004129
0.000081,0.133622,0.124038,0.137018,0.140921,0.100263,0.141027,0.124592,0.093469,0.122143,0.115292,0.000182,0.000104,0.000171,0.000383,0.000117,0.000273,-0.000030,0.000197,0.000476,0.000316,0.005463,0.005258,0.004258,0.003966,0.002533,0.004118,0.004052,0.003012,0.003684,0.003716
0.000152,0.134767,0.107978,0.131344,0.121771,0.130103,0.161408,0.122806,0.130216,0.164251,0.155425,0.000264,0.000496,0.000637,0.000244,0.000262,0.000679,0.002376,0.000640,0.000174,0.000358,0.004504,0.003161,0.003966,0.004597,0.003907,0.004900,0.003530,0.004328,0.005615,0.004413
0.000285,0.130936,0.150410,0.133015,0.143409,0.167652,0.196751,0.139816,0.196181,0.166063,0.141371,0.000164,0.000284,0.000852,0.000504,0.000356,0.000546,0.000330,0.000296,0.000837,0.000101,0.005451,0.005300,0.005891,0.005639,0.011468,0.006823,0.003673,0.011550,0.005850,0.006121
0.000534,0.187518,0.132443,0.116266,0.190384,0.179060,0.191201,0.144284,0.161015,0.170176,0.196124,0.001509,0.001200,0.000606,0.001128,0.001488,0.001615,0.001184,0.001603,0.000868,0.000593,0.005097,0.004747,0.002679,0.008273,0.008572,0.009173,0.005657,0.004137,0.005552,0.006686
0.001000,0.195139,0.185497,0.208226,0.153428,0.206448,0.167980,0.184617,0.223470,0.157719,0.285300,0.003093,0.002469,0.003225,0.002548,0.002465,0.003085,0.003469,0.002200,0.002153,0.002282,0.013249,0.010960,0.012204,0.004591,0.006895,0.007128,0.005683,0.007645,0.007167,0.018785
0.001874,0.231578,0.182370,0.252080,0.186609,0.243507,0.247919,0.387545,0.165210,0.210611,0.193563,0.005783,0.005352,0.005705,0.005669,0.005414,0.004827,0.006024,0.005381,0.004424,0.006383,0.016385,0.009302,0.011397,0.009517,0.013946,0.015583,0.014931,0.007172,0.008977,0.008122
0.003511,0.202447,0.347579,0.563318,0.363385,0.386649,0.590078,0.521289,0.331666,0.336473,0.265058,0.001708,0.003478,0.001459,0.003914,0.005389,0.005287,0.004284,0.006010,0.005187,0.005565,0.001940,0.009146,0.003081,0.016858,0.013131,0.014422,0.003983,0.019709,0.007339,0.022834
0.006579,0.485367,0.325878,0.420778,0.484685,0.853795,0.724282,0.612985,0.391736,0.301127,0.206597,0.003560,0.000194,-0.000016,0.000526,0.000170,0.001170,0.000341,0.005825,0.000326,0.001505,0.000281,0.000097,0.000005,0.000159,0.000115,0.001451,0.002334,0.008638,0.000248,0.000001
0.012328,0.787406,0.642915,0.844497,0.140588,0.894113,0.799935,0.774914,0.189004,0.387380,0.597115,0.002212,0.000943,0.003982,0.006104,0.000479,0.000298,0.000897,0.005978,0.002297,0.005388,0.000129,0.000008,0.000062,0.001570,0.000073,0.000138,0.000086,0.004945,0.002724,0.024153
0.023101,0.308847,0.520007,0.544354,0.281223,0.443222,0.557931,0.753816,0.393538,0.372515,0.570332,0.012296,0.009926,0.009900,0.011866,0.011562,0.011012,0.005273,0.010859,0.009711,0.011537,0.014369,0.017260,0.007604,0.002870,0.018599,0.015602,0.005087,0.008892,0.014140,0.004833
0.043288,0.665272,0.351419,0.515089,0.667639,0.749997,0.573793,0.698414,0.361187,0.171943,0.898804,0.008155,0.013811,0.012476,0.011761,0.006987,0.011608,0.009390,0.014651,0.014591,0.005255,0.045483,0.010208,0.040753,0.021604,0.016629,0.031960,0.002428,0.009527,0.007087,0.001274
0.081113,0.998416,0.526156,0.769155,0.861839,0.938634,0.775789,0.892671,0.818507,0.628518,0.933829,0.000909,0.014503,0.008812,0.006601,0.005286,0.008580,0.005895,0.007665,0.012332,0.003225,0.000000,0.014717,0.003971,0.002389,0.001207,0.005088,0.003081,0.004481,0.036075,0.000302
0.151991,0.999549,0.862705,0.932933,0.999766,0.999877,0.999594,0.999715,0.999420,0.999701,0.999681,0.000119,0.010862,0.006980,0.000094,0.000115,0.000005,0.000008,0.000839,0.000822,0.000188,0.000000,0.005993,0.000130,0.000000,0.000000,0.000008,0.000001,0.000048,0.000002,0.000000
0.284804,0.999866,0.999579,0.999932,0.999929,0.999970,0.999893,0.999790,0.999874,0.999911,0.999747,0.000055,0.000810,-0.000036,0.000003,0.000042,0.000337,0.000104,0.000468,0.000113,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000037,0.000010,0.000001,0.000086
0.533670,0.999964,0.999861,0.999983,0.999982,0.999993,0.999975,0.999977,0.999867,0.999981,0.999978,0.000006,0.000264,0.000063,0.000049,0.000120,-0.000079,0.000045,-0.000019,-0.000077,0.000196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000027,0.000000,0.000000
1.000000,0.999992,0.999958,0.999996,0.999996,0.999998,0.999990,0.999995,0.999993,0.999996,0.999995,0.000028,0.000030,0.000124,0.000061,0.000086,0.000003,0.000203,0.000023,0.000026,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
